189578 getPopulationofCountry French Guiana Zone:4 (turnaround time: 102 ms, execution time: 89 ms, waiting time: 1 ms, processed by Server Zone:4)
8480241 getPopulationofCountry Israel Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
266998322 getPopulationofCountry United States Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
357957 getPopulationofCountry Bahamas Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3006587 getPopulationofCountry Slovakia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
61881622 getPopulationofCountry Philippines Zone:2 (turnaround time: 83 ms, execution time: 81 ms, waiting time: 1 ms, processed by Server Zone:2)
3006587 getPopulationofCountry Slovakia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
8684197 getPopulationofCountry Cameroon Zone:3 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:3)
32847337 getPopulationofCountry Ukraine Zone:1 (turnaround time: 81 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:1)
7375148 getPopulationofCountry Switzerland Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7375148 getPopulationofCountry Switzerland Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3328228 getPopulationofCountry Honduras Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
32847337 getPopulationofCountry Ukraine Zone:1 (turnaround time: 138 ms, execution time: 81 ms, waiting time: 57 ms, processed by Server Zone:1)
7097388 getPopulationofCountry Belarus Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
1565638 getPopulationofCountry Togo Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7348242 getPopulationofCountry Bolivia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7348242 getPopulationofCountry Bolivia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
32847337 getPopulationofCountry Ukraine Zone:1 (turnaround time: 196 ms, execution time: 81 ms, waiting time: 115 ms, processed by Server Zone:1)
7348242 getPopulationofCountry Bolivia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7348242 getPopulationofCountry Bolivia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
1073335 getPopulationofCountry Botswana Zone:1 (turnaround time: 254 ms, execution time: 80 ms, waiting time: 173 ms, processed by Server Zone:1)
8249 getPopulationofCountry Tuvalu Zone:1 (turnaround time: 99 ms, execution time: 81 ms, waiting time: 17 ms, processed by Server Zone:1)
10074283 getPopulationofCountry Kazakhstan Zone:3 (turnaround time: 81 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:3)
4896738 getPopulationofCountry Tunisia Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7287342 getPopulationofCountry Ghana Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7287342 getPopulationofCountry Ghana Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
4803355 getPopulationofCountry Serbia Zone:1 (turnaround time: 108 ms, execution time: 80 ms, waiting time: 27 ms, processed by Server Zone:1)
662818 getPopulationofCountry Burundi Zone:3 (turnaround time: 138 ms, execution time: 80 ms, waiting time: 57 ms, processed by Server Zone:3)
7287342 getPopulationofCountry Ghana Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
64035243 getPopulationofCountry Indonesia Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
4803355 getPopulationofCountry Serbia Zone:1 (turnaround time: 165 ms, execution time: 81 ms, waiting time: 84 ms, processed by Server Zone:1)
61881622 getPopulationofCountry Philippines Zone:4 (turnaround time: 84 ms, execution time: 83 ms, waiting time: 0 ms, processed by Server Zone:4)
100848918 getPopulationofCountry Japan Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
189578 getPopulationofCountry French Guiana Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
4722032 getPopulationofCountry Guinea Zone:3 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:3)
189578 getPopulationofCountry French Guiana Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
61881622 getPopulationofCountry Philippines Zone:4 (turnaround time: 140 ms, execution time: 80 ms, waiting time: 59 ms, processed by Server Zone:4)
189578 getPopulationofCountry French Guiana Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
189578 getPopulationofCountry French Guiana Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
1907246 getPopulationofCountry Tajikistan Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
134594036 getPopulationofCountry Brazil Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
2386094 getPopulationofCountry Georgia Zone:4 (turnaround time: 174 ms, execution time: 81 ms, waiting time: 93 ms, processed by Server Zone:4)
4803355 getPopulationofCountry Serbia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
4803355 getPopulationofCountry Serbia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7287342 getPopulationofCountry Ghana Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7097388 getPopulationofCountry Belarus Zone:1 (turnaround time: 81 ms, execution time: 80 ms, waiting time: 0 ms, processed by Server Zone:1)
361020 getPopulationofCountry Comoros Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
361020 getPopulationofCountry Comoros Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
361020 getPopulationofCountry Comoros Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
8249 getPopulationofCountry Tuvalu Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
8249 getPopulationofCountry Tuvalu Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
4896738 getPopulationofCountry Tunisia Zone:5 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 1 ms, processed by Server Zone:5)
2579609 getPopulationofCountry Oman Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3157852 getPopulationofCountry Croatia Zone:3 (turnaround time: 81 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:3)
357957 getPopulationofCountry Bahamas Zone:2 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:2)
673504000 getPopulationofCountry China Zone:4 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:4)
4896738 getPopulationofCountry Tunisia Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
673504000 getPopulationofCountry China Zone:4 (turnaround time: 138 ms, execution time: 80 ms, waiting time: 58 ms, processed by Server Zone:4)
4722032 getPopulationofCountry Guinea Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
9362428 getPopulationofCountry Sweden Zone:1 (turnaround time: 81 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:1)
4722032 getPopulationofCountry Guinea Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
8833274 getPopulationofCountry Greece Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
673504000 getPopulationofCountry China Zone:4 (turnaround time: 196 ms, execution time: 81 ms, waiting time: 114 ms, processed by Server Zone:4)
31731367 getPopulationofCountry Canada Zone:1 (turnaround time: 139 ms, execution time: 81 ms, waiting time: 58 ms, processed by Server Zone:1)
8833274 getPopulationofCountry Greece Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
8833274 getPopulationofCountry Greece Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
64035243 getPopulationofCountry Indonesia Zone:3 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:3)
673504000 getPopulationofCountry China Zone:4 (turnaround time: 253 ms, execution time: 81 ms, waiting time: 171 ms, processed by Server Zone:4)
3022187 getPopulationofCountry Benin Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3022187 getPopulationofCountry Benin Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7287342 getPopulationofCountry Ghana Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7097388 getPopulationofCountry Belarus Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
13020316 getPopulationofCountry Chile Zone:4 (turnaround time: 101 ms, execution time: 81 ms, waiting time: 18 ms, processed by Server Zone:4)
61881622 getPopulationofCountry Philippines Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
21079844 getPopulationofCountry Peru Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
21079844 getPopulationofCountry Peru Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
21079844 getPopulationofCountry Peru Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
21079844 getPopulationofCountry Peru Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
184225 getPopulationofCountry Guam Zone:5 (turnaround time: 1 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
4477021 getPopulationofCountry Haiti Zone:5 (turnaround time: 81 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:5)
63717971 getPopulationofCountry Turkey Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
8833274 getPopulationofCountry Greece Zone:1 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:1)
3006587 getPopulationofCountry Slovakia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3328228 getPopulationofCountry Honduras Zone:4 (turnaround time: 81 ms, execution time: 80 ms, waiting time: 1 ms, processed by Server Zone:4)
3006587 getPopulationofCountry Slovakia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3006587 getPopulationofCountry Slovakia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
1907246 getPopulationofCountry Tajikistan Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3328228 getPopulationofCountry Honduras Zone:4 (turnaround time: 139 ms, execution time: 81 ms, waiting time: 57 ms, processed by Server Zone:4)
15411242 getPopulationofCountry Belgium Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
6340891 getPopulationofCountry Guatemala Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
2579609 getPopulationofCountry Oman Zone:3 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:3)
2579609 getPopulationofCountry Oman Zone:3 (turnaround time: 141 ms, execution time: 81 ms, waiting time: 59 ms, processed by Server Zone:3)
1680347 getPopulationofCountry Chad Zone:2 (turnaround time: 83 ms, execution time: 82 ms, waiting time: 1 ms, processed by Server Zone:2)
1680347 getPopulationofCountry Chad Zone:1 (turnaround time: 82 ms, execution time: 82 ms, waiting time: 0 ms, processed by Server Zone:1)
9362428 getPopulationofCountry Sweden Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
233433 getPopulationofCountry Bhutan Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
1070 getPopulationofCountry Tokelau Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
1680347 getPopulationofCountry Chad Zone:1 (turnaround time: 140 ms, execution time: 82 ms, waiting time: 57 ms, processed by Server Zone:1)
3989252 getPopulationofCountry Nepal Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3989252 getPopulationofCountry Nepal Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7348242 getPopulationofCountry Bolivia Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
1680347 getPopulationofCountry Chad Zone:1 (turnaround time: 198 ms, execution time: 81 ms, waiting time: 117 ms, processed by Server Zone:1)
1680347 getPopulationofCountry Chad Zone:1 (turnaround time: 256 ms, execution time: 80 ms, waiting time: 175 ms, processed by Server Zone:1)
9362428 getPopulationofCountry Sweden Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
134594036 getPopulationofCountry Brazil Zone:4 (turnaround time: 81 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:4)
4896738 getPopulationofCountry Tunisia Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
673504000 getPopulationofCountry China Zone:1 (turnaround time: 172 ms, execution time: 81 ms, waiting time: 90 ms, processed by Server Zone:1)
369776 getPopulationofCountry Guyana Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3639169 getPopulationofCountry Cambodia Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3639169 getPopulationofCountry Cambodia Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
673504000 getPopulationofCountry China Zone:1 (turnaround time: 228 ms, execution time: 81 ms, waiting time: 146 ms, processed by Server Zone:1)
3639169 getPopulationofCountry Cambodia Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3639169 getPopulationofCountry Cambodia Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3022187 getPopulationofCountry Benin Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
8833274 getPopulationofCountry Greece Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
673504000 getPopulationofCountry China Zone:1 (turnaround time: 285 ms, execution time: 81 ms, waiting time: 204 ms, processed by Server Zone:1)
6340891 getPopulationofCountry Guatemala Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
